GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q9LSY1	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9LT08	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9LT77	GO:0051603	proteolysis involved in cellular protein catabolic process	P
UniProtKB	Q9LT78	GO:0051603	proteolysis involved in cellular protein catabolic process	P
UniProtKB	Q9LTX2	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9LTX7	GO:1990116	ribosome-associated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9LVW9	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9LVX0	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9LW29	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9LW36	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9LW77	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9LW77	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q9LXC7	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9LXL6	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9LXW3	GO:0051603	proteolysis involved in cellular protein catabolic process	P
UniProtKB	Q9LYC2	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9LZF6	GO:0071712	ER-associated misfolded protein catabolic process	P
UniProtKB	Q9LZF6	GO:0030970	retrograde protein transport, ER to cytosol	P
UniProtKB	Q9LZF6	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q9LZH2	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9LZN3	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9M022	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9M096	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9M0W4	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9M0W8	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9M0W9	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9M0X0	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9M0X1	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9M0X2	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9M1D5	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9M1E9	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9M1F0	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9M1F1	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9M1F3	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9M1F6	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9M1G0	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9M1X4	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9M1X5	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9M2B0	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9M2L3	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q9M2S6	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9M2V9	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9M330	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9M622	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9M8N0	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9M9L0	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9M9L7	GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	P
UniProtKB	Q9M9L8	GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	P
UniProtKB	Q9MAK9	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q9MAT0	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9S7D6	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9S7D6	GO:0071712	ER-associated misfolded protein catabolic process	P
UniProtKB	Q9S7H3	GO:0031145	anaphase-promoting complex-dependent catabolic process	P
UniProtKB	Q9S7I8	GO:0031145	anaphase-promoting complex-dependent catabolic process	P
UniProtKB	Q9S834	GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	P
UniProtKB	Q9S9T7	GO:0043328	protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	P
UniProtKB	Q9S9X4	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SAA2	GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	P
UniProtKB	Q9SCN8	GO:0071712	ER-associated misfolded protein catabolic process	P
UniProtKB	Q9SCN8	GO:0030970	retrograde protein transport, ER to cytosol	P
UniProtKB	Q9SCN8	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q9SCP9	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	P
UniProtKB	Q9SCQ2	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SDA8	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SEI2	GO:0010498	proteasomal protein catabolic process	P
UniProtKB	Q9SEI3	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q9SG15	GO:0051603	proteolysis involved in cellular protein catabolic process	P
UniProtKB	Q9SGW3	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SGW3	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SHE7	GO:0019941	modification-dependent protein catabolic process	P
UniProtKB	Q9SHI7	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q9SHI7	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SII8	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SII9	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SIM9	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SIV2	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SIZ8	GO:0051603	proteolysis involved in cellular protein catabolic process	P
UniProtKB	Q9SJT6	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SKC2	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SKC3	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SKC4	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SKK0	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SKK0	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SKL2	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SL65	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SL93	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SLE4	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SLE4	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SMY8	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SN10	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SN27	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SN28	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SPL2	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SRR1	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SRS9	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SRS9	GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	P
UniProtKB	Q9SRV0	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SRV0	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9STL4	GO:0051603	proteolysis involved in cellular protein catabolic process	P
UniProtKB	Q9STL5	GO:0051603	proteolysis involved in cellular protein catabolic process	P
UniProtKB	Q9STR6	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9STS3	GO:0031145	anaphase-promoting complex-dependent catabolic process	P
UniProtKB	Q9STX3	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SU04	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SU04	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SU05	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SU29	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SUG6	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SUL1	GO:0051603	proteolysis involved in cellular protein catabolic process	P
UniProtKB	Q9SUR9	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SUS9	GO:0051603	proteolysis involved in cellular protein catabolic process	P
UniProtKB	Q9SUT0	GO:0051603	proteolysis involved in cellular protein catabolic process	P
UniProtKB	Q9SUT5	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SVK0	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q9SVK0	GO:0071712	ER-associated misfolded protein catabolic process	P
UniProtKB	Q9SVW0	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SXC9	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q9SXJ6	GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	P
UniProtKB	Q9SY03	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SY65	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SYE4	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SYE9	GO:0019941	modification-dependent protein catabolic process	P
UniProtKB	Q9SYF1	GO:0019941	modification-dependent protein catabolic process	P
UniProtKB	Q9SYF2	GO:0019941	modification-dependent protein catabolic process	P
UniProtKB	Q9SYF4	GO:0019941	modification-dependent protein catabolic process	P
UniProtKB	Q9SZ69	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SZA4	GO:0031145	anaphase-promoting complex-dependent catabolic process	P
UniProtKB	Q9SZD4	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9SZR6	GO:0036503	ERAD pathway	P
UniProtKB	Q9T075	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9XI05	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9XI05	GO:0010499	proteasomal ubiquitin-independent protein catabolic process	P
UniProtKB	Q9XJ35	GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	P
UniProtKB	Q9XJ36	GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	P
UniProtKB	Q9ZPE4	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9ZPE4	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9ZQ45	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9ZQF5	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9ZQF9	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9ZQH7	GO:0051603	proteolysis involved in cellular protein catabolic process	P
UniProtKB	Q9ZQZ4	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9ZQZ6	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9ZR12	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9ZS88	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q9ZT42	GO:0051603	proteolysis involved in cellular protein catabolic process	P
UniProtKB	Q9ZT48	GO:0016598	protein arginylation	P
UniProtKB	Q9ZT95	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9ZW91	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9ZW91	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q9ZWC6	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
