GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	O04547	GO:0010078	maintenance of root meristem identity	P
UniProtKB	O22131	GO:0010311	lateral root formation	P
UniProtKB	O22161	GO:0048527	lateral root development	P
UniProtKB	O22161	GO:0048527	lateral root development	P
UniProtKB	O22929	GO:0048364	root development	P
UniProtKB	O23179	GO:0010311	lateral root formation	P
UniProtKB	O23180	GO:0010311	lateral root formation	P
UniProtKB	O23299	GO:0048767	root hair elongation	P
UniProtKB	O24410	GO:0048364	root development	P
UniProtKB	O48709	GO:0048768	root hair cell tip growth	P
UniProtKB	O48709	GO:0048767	root hair elongation	P
UniProtKB	O48709	GO:0048766	root hair initiation	P
UniProtKB	O49397	GO:0010082	regulation of root meristem growth	P
UniProtKB	O49397	GO:0010082	regulation of root meristem growth	P
UniProtKB	O49397	GO:0048364	root development	P
UniProtKB	O49397	GO:0080022	primary root development	P
UniProtKB	O64614	GO:0048766	root hair initiation	P
UniProtKB	O64614	GO:0048364	root development	P
UniProtKB	O64647	GO:0048364	root development	P
UniProtKB	O64682	GO:0048767	root hair elongation	P
UniProtKB	O64682	GO:0048766	root hair initiation	P
UniProtKB	O64948	GO:0048527	lateral root development	P
UniProtKB	O65375	GO:0010054	trichoblast differentiation	P
UniProtKB	O65440	GO:0010078	maintenance of root meristem identity	P
UniProtKB	O65440	GO:0010078	maintenance of root meristem identity	P
UniProtKB	O65570	GO:0048767	root hair elongation	P
UniProtKB	O65628	GO:0010311	lateral root formation	P
UniProtKB	O65782	GO:0048830	adventitious root development	P
UniProtKB	O80345	GO:0010078	maintenance of root meristem identity	P
UniProtKB	O80460	GO:0048364	root development	P
UniProtKB	O80725	GO:0048767	root hair elongation	P
UniProtKB	O80758	GO:0048364	root development	P
UniProtKB	O80809	GO:0010078	maintenance of root meristem identity	P
UniProtKB	O80928	GO:0090057	root radial pattern formation	P
UniProtKB	O81001	GO:0048364	root development	P
UniProtKB	O81020	GO:0048364	root development	P
UniProtKB	O81081	GO:0080022	primary root development	P
UniProtKB	O81210	GO:0010053	root epidermal cell differentiation	P
UniProtKB	O81242	GO:0048766	root hair initiation	P
UniProtKB	O81316	GO:0048768	root hair cell tip growth	P
UniProtKB	O81417	GO:0080147	root hair cell development	P
UniProtKB	O81417	GO:0080147	root hair cell development	P
UniProtKB	O81417	GO:0080147	root hair cell development	P
UniProtKB	O82289	GO:0010102	lateral root morphogenesis	P
UniProtKB	O82734	GO:0048768	root hair cell tip growth	P
UniProtKB	O82796	GO:0048364	root development	P
UniProtKB	O82811	GO:0048527	lateral root development	P
UniProtKB	O82811	GO:0048527	lateral root development	P
UniProtKB	P0C7P8	GO:0048364	root development	P
UniProtKB	P0CJ46	GO:0048767	root hair elongation	P
UniProtKB	P0DKH9	GO:0048364	root development	P
UniProtKB	P31265	GO:0048768	root hair cell tip growth	P
UniProtKB	P31265	GO:0048527	lateral root development	P
UniProtKB	P31265	GO:0048364	root development	P
UniProtKB	P38557	GO:0048768	root hair cell tip growth	P
UniProtKB	P38558	GO:0048768	root hair cell tip growth	P
UniProtKB	P42697	GO:0048766	root hair initiation	P
UniProtKB	P47735	GO:0010102	lateral root morphogenesis	P
UniProtKB	P49177	GO:0048527	lateral root development	P
UniProtKB	P49177	GO:0048364	root development	P
UniProtKB	P53492	GO:0010053	root epidermal cell differentiation	P
UniProtKB	P53492	GO:0048767	root hair elongation	P
UniProtKB	P53492	GO:0048364	root development	P
UniProtKB	P53492	GO:0048364	root development	P
UniProtKB	P54144	GO:0010311	lateral root formation	P
UniProtKB	P54144	GO:0080181	lateral root branching	P
UniProtKB	P54887	GO:0048364	root development	P
UniProtKB	P55034	GO:0048767	root hair elongation	P
UniProtKB	P55034	GO:0048528	post-embryonic root development	P
UniProtKB	P62598	GO:0010082	regulation of root meristem growth	P
UniProtKB	P62598	GO:0010082	regulation of root meristem growth	P
UniProtKB	P62598	GO:0048364	root development	P
UniProtKB	P62598	GO:0080022	primary root development	P
UniProtKB	P93005	GO:0010102	lateral root morphogenesis	P
UniProtKB	P93022	GO:0010311	lateral root formation	P
UniProtKB	P93022	GO:0048527	lateral root development	P
UniProtKB	P93024	GO:0048364	root development	P
UniProtKB	P93042	GO:0010053	root epidermal cell differentiation	P
UniProtKB	P93749	GO:0048768	root hair cell tip growth	P
UniProtKB	Q05085	GO:0048527	lateral root development	P
UniProtKB	Q05466	GO:0010311	lateral root formation	P
UniProtKB	Q05466	GO:0048364	root development	P
UniProtKB	Q058G9	GO:0010311	lateral root formation	P
UniProtKB	Q058G9	GO:0080022	primary root development	P
UniProtKB	Q058G9	GO:0048364	root development	P
UniProtKB	Q06327	GO:0010311	lateral root formation	P
UniProtKB	Q06327	GO:0048364	root development	P
UniProtKB	Q07100	GO:0048364	root development	P
UniProtKB	Q07100	GO:0080022	primary root development	P
UniProtKB	Q0WNP7	GO:0048767	root hair elongation	P
UniProtKB	Q0WP44	GO:0048364	root development	P
UniProtKB	Q0WPX9	GO:0048768	root hair cell tip growth	P
UniProtKB	Q0WQX9	GO:0048364	root development	P
UniProtKB	Q0WSH6	GO:0048364	root development	P
UniProtKB	Q0WSN2	GO:0048364	root development	P
UniProtKB	Q0WT40	GO:0048767	root hair elongation	P
UniProtKB	Q0WV12	GO:0048765	root hair cell differentiation	P
UniProtKB	Q0WV12	GO:0048364	root development	P
UniProtKB	Q17TI5	GO:0010078	maintenance of root meristem identity	P
UniProtKB	Q17TI5	GO:0048527	lateral root development	P
UniProtKB	Q17TI5	GO:0048364	root development	P
UniProtKB	Q1G3Q4	GO:0010078	maintenance of root meristem identity	P
UniProtKB	Q1H5D2	GO:0048767	root hair elongation	P
UniProtKB	Q1PE30	GO:0010053	root epidermal cell differentiation	P
UniProtKB	Q24JN5	GO:0080147	root hair cell development	P
UniProtKB	Q2V4E2	GO:0010078	maintenance of root meristem identity	P
UniProtKB	Q2V4Q1	GO:0090057	root radial pattern formation	P
UniProtKB	Q38819	GO:0010311	lateral root formation	P
UniProtKB	Q38819	GO:0010311	lateral root formation	P
UniProtKB	Q38830	GO:0048364	root development	P
UniProtKB	Q38832	GO:0010102	lateral root morphogenesis	P
UniProtKB	Q38838	GO:0010082	regulation of root meristem growth	P
UniProtKB	Q38841	GO:0048364	root development	P
UniProtKB	Q38864	GO:0080022	primary root development	P
UniProtKB	Q38912	GO:0048767	root hair elongation	P
UniProtKB	Q38912	GO:0048766	root hair initiation	P
UniProtKB	Q38919	GO:0048767	root hair elongation	P
UniProtKB	Q38919	GO:0048766	root hair initiation	P
UniProtKB	Q38937	GO:0048767	root hair elongation	P
UniProtKB	Q38937	GO:0048766	root hair initiation	P
UniProtKB	Q38970	GO:0048364	root development	P
UniProtKB	Q38997	GO:0080022	primary root development	P
UniProtKB	Q38998	GO:0048767	root hair elongation	P
UniProtKB	Q39008	GO:0010449	root meristem growth	P
UniProtKB	Q39011	GO:0048765	root hair cell differentiation	P
UniProtKB	Q39026	GO:0010082	regulation of root meristem growth	P
UniProtKB	Q39026	GO:0048364	root development	P
UniProtKB	Q39041	GO:0080022	primary root development	P
UniProtKB	Q39065	GO:0048364	root development	P
UniProtKB	Q39264	GO:0048767	root hair elongation	P
UniProtKB	Q39264	GO:0048766	root hair initiation	P
UniProtKB	Q3E880	GO:0010082	regulation of root meristem growth	P
UniProtKB	Q3E880	GO:0010078	maintenance of root meristem identity	P
UniProtKB	Q3E880	GO:0010082	regulation of root meristem growth	P
UniProtKB	Q3E9I4	GO:0010078	maintenance of root meristem identity	P
UniProtKB	Q3E9I4	GO:0048364	root development	P
UniProtKB	Q3EBY6	GO:0048528	post-embryonic root development	P
UniProtKB	Q3ECH9	GO:0010082	regulation of root meristem growth	P
UniProtKB	Q3ECH9	GO:0010078	maintenance of root meristem identity	P
UniProtKB	Q3ECJ5	GO:0010078	maintenance of root meristem identity	P
UniProtKB	Q3ECU1	GO:0010078	maintenance of root meristem identity	P
UniProtKB	Q3EDG5	GO:0010082	regulation of root meristem growth	P
UniProtKB	Q3EDI6	GO:0010078	maintenance of root meristem identity	P
UniProtKB	Q3S4A7	GO:0048364	root development	P
UniProtKB	Q42384	GO:0048364	root development	P
UniProtKB	Q42418	GO:0048527	lateral root development	P
UniProtKB	Q42449	GO:0048527	lateral root development	P
UniProtKB	Q42510	GO:0010311	lateral root formation	P
UniProtKB	Q42510	GO:0048765	root hair cell differentiation	P
UniProtKB	Q4PSF4	GO:0010015	root morphogenesis	P
UniProtKB	Q4PSX1	GO:0010078	maintenance of root meristem identity	P
UniProtKB	Q56WH4	GO:0048364	root development	P
UniProtKB	Q570C0	GO:0010311	lateral root formation	P
UniProtKB	Q58G01	GO:0048364	root development	P
UniProtKB	Q5E924	GO:0080022	primary root development	P
UniProtKB	Q5XVG3	GO:0080181	lateral root branching	P
UniProtKB	Q5YGP7	GO:0010449	root meristem growth	P
UniProtKB	Q5YGP7	GO:0048364	root development	P
UniProtKB	Q5YGP7	GO:0048364	root development	P
UniProtKB	Q5YGP8	GO:0010449	root meristem growth	P
UniProtKB	Q5YGP8	GO:0048364	root development	P
UniProtKB	Q5YGP8	GO:0048364	root development	P
UniProtKB	Q66GQ6	GO:0048766	root hair initiation	P
UniProtKB	Q66GQ6	GO:0048765	root hair cell differentiation	P
UniProtKB	Q66GQ6	GO:0048765	root hair cell differentiation	P
UniProtKB	Q66GQ6	GO:0010053	root epidermal cell differentiation	P
UniProtKB	Q66GQ6	GO:0048765	root hair cell differentiation	P
UniProtKB	Q67XD9	GO:0048364	root development	P
UniProtKB	Q67Y93	GO:0010311	lateral root formation	P
UniProtKB	Q67Y93	GO:0048527	lateral root development	P
UniProtKB	Q689D6	GO:0010102	lateral root morphogenesis	P
UniProtKB	Q6DSU1	GO:0010082	regulation of root meristem growth	P
UniProtKB	Q6DSU1	GO:0010082	regulation of root meristem growth	P
UniProtKB	Q6GKV1	GO:0048767	root hair elongation	P
UniProtKB	Q6ID76	GO:0010082	regulation of root meristem growth	P
UniProtKB	Q6ID76	GO:0010082	regulation of root meristem growth	P
UniProtKB	Q6IMT0	GO:0048768	root hair cell tip growth	P
UniProtKB	Q6IWA9	GO:0010078	maintenance of root meristem identity	P
UniProtKB	Q6IWA9	GO:0010078	maintenance of root meristem identity	P
UniProtKB	Q6J9N8	GO:0010311	lateral root formation	P
UniProtKB	Q6J9Q2	GO:0010102	lateral root morphogenesis	P
UniProtKB	Q6J9S1	GO:0048528	post-embryonic root development	P
UniProtKB	Q6NKR2	GO:0048364	root development	P
UniProtKB	Q6NKR6	GO:0080147	root hair cell development	P
UniProtKB	Q6NLQ8	GO:0010311	lateral root formation	P
