GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q8L8T7	GO:0009737	response to abscisic acid	P
UniProtKB	Q8L983	GO:0009737	response to abscisic acid	P
UniProtKB	Q8LCA1	GO:0009737	response to abscisic acid	P
UniProtKB	Q8LD98	GO:0009737	response to abscisic acid	P
UniProtKB	Q8LD98	GO:0009737	response to abscisic acid	P
UniProtKB	Q8LDQ4	GO:0009737	response to abscisic acid	P
UniProtKB	Q8LFR2	GO:0009737	response to abscisic acid	P
UniProtKB	Q8LFX7	GO:0009737	response to abscisic acid	P
UniProtKB	Q8LGA5	GO:0009737	response to abscisic acid	P
UniProtKB	Q8LGA5	GO:0009737	response to abscisic acid	P
UniProtKB	Q8LGS1	GO:0009737	response to abscisic acid	P
UniProtKB	Q8LGS1	GO:0009737	response to abscisic acid	P
UniProtKB	Q8RWC9	GO:0009737	response to abscisic acid	P
UniProtKB	Q8RWH3	GO:0009737	response to abscisic acid	P
UniProtKB	Q8RWS1	GO:0071215	cellular response to abscisic acid stimulus	P
UniProtKB	Q8RWV9	GO:0009737	response to abscisic acid	P
UniProtKB	Q8RXD3	GO:0009737	response to abscisic acid	P
UniProtKB	Q8RXG3	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q8RXH2	GO:0009737	response to abscisic acid	P
UniProtKB	Q8RXN0	GO:0009737	response to abscisic acid	P
UniProtKB	Q8RXR6	GO:0009737	response to abscisic acid	P
UniProtKB	Q8S8E3	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q8S8E3	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q8S8F9	GO:0009737	response to abscisic acid	P
UniProtKB	Q8S8K1	GO:0009737	response to abscisic acid	P
UniProtKB	Q8S9L6	GO:0009737	response to abscisic acid	P
UniProtKB	Q8VXV4	GO:0009737	response to abscisic acid	P
UniProtKB	Q8VZ56	GO:0009737	response to abscisic acid	P
UniProtKB	Q8VZS3	GO:0009737	response to abscisic acid	P
